Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Machine),W,35.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Machine),W,45.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Machine),1,55.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Machine),2,55.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Machine),3,60.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Bicep Curl (Machine),1,15.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Bicep Curl (Machine),2,15.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Bicep Curl (Machine),3,20.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Cable),W,25.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Cable),1,35.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Cable),2,40.0,12,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Lat Pulldown (Cable),F,45.0,9,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Bicep Curl (Dumbbell),Note,,,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Bicep Curl (Dumbbell),1,5.0,10,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Bicep Curl (Dumbbell),2,5.0,9,,,,,
1,25-02-2023 22:08,Evening Workout,3789,Bicep Curl (Dumbbell),3,5.0,8,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Chest Press (Machine),W,30.0,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Chest Press (Machine),W,30.0,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Chest Press (Machine),1,45.0,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Chest Press (Machine),2,45.0,9,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Triceps Pushdown (Cable - Straight Bar),1,17.5,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Triceps Pushdown (Cable - Straight Bar),2,17.5,10,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Triceps Pushdown (Cable - Straight Bar),3,17.5,6,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Triceps Pushdown (Cable - Straight Bar),4,0.0,0,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Lateral Raise (Dumbbell),1,10.0,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Lateral Raise (Dumbbell),2,10.0,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Lateral Raise (Dumbbell),3,10.0,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Overhead Press (Dumbbell),1,14.0,9,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Overhead Press (Dumbbell),2,14.0,8,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Overhead Press (Dumbbell),3,14.0,7,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Incline Chest Press (Machine),1,25.0,12,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Incline Chest Press (Machine),2,25.0,10,,,,,
2,02-03-2023 20:54,Evening Workout,4468,Incline Chest Press (Machine),F,25.0,6,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Machine),W,35.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Machine),W,45.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Machine),1,65.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Machine),2,65.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Machine),3,65.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Machine),1,20.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Machine),2,20.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Machine),3,20.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Cable),1,40.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Cable),2,40.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Lat Pulldown (Cable),F,40.0,9,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Dumbbell),Note,,,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Dumbbell),1,7.0,5,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Dumbbell),2,7.0,5,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Seated Row (Cable),1,25.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Seated Row (Cable),2,25.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Seated Row (Cable),3,25.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Cable),1,10.0,12,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Cable),2,10.0,10,,,,,
3,06-03-2023 21:53,Evening Workout,5356,Bicep Curl (Cable),F,10.0,8,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Chest Press (Machine),W,30.0,12,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Chest Press (Machine),W,30.0,12,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Chest Press (Machine),1,50.0,10,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Chest Press (Machine),2,50.0,11,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Triceps Pushdown (Cable - Straight Bar),Note,,,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Triceps Pushdown (Cable - Straight Bar),1,20.0,12,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Triceps Pushdown (Cable - Straight Bar),2,20.0,11,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Triceps Pushdown (Cable - Straight Bar),F,20.0,6,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Lateral Raise (Dumbbell),1,12.0,12,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Lateral Raise (Dumbbell),2,12.0,10,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Lateral Raise (Dumbbell),3,12.0,9,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Overhead Press (Dumbbell),1,14.0,12,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Overhead Press (Dumbbell),2,14.0,12,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Overhead Press (Dumbbell),3,14.0,11,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Incline Chest Press (Machine),Note,,,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Incline Chest Press (Machine),1,25.0,12,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Incline Chest Press (Machine),2,35.0,9,,,,,
4,15-03-2023 20:50,Evening Workout,5089,Incline Chest Press (Machine),F,35.0,6,,,,,
5,18-07-2023 15:24,Afternoon Workout,3926,Lat Pulldown (Machine),1,55.0,12,,,,,
5,18-07-2023 15:24,Afternoon Workout,3926,Lat Pulldown (Machine),2,60.0,12,,,,,
5,18-07-2023 15:24,Afternoon Workout,3926,Lat Pulldown (Machine),3,65.0,8,,,,,
5,18-07-2023 15:24,Afternoon Workout,3926,Triceps Pushdown (Cable - Straight Bar),1,15.0,12,,,,,
5,18-07-2023 15:24,Afternoon Workout,3926,Triceps Pushdown (Cable - Straight Bar),2,15.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Lat Pulldown (Machine),W,35.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Lat Pulldown (Machine),1,65.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Lat Pulldown (Machine),2,65.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Lat Pulldown (Machine),3,70.0,8,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Chest Press (Machine),1,35.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Chest Press (Machine),2,45.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Chest Press (Machine),3,50.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Triceps Extension (Cable),1,12.5,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Triceps Extension (Cable),2,12.5,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Triceps Extension (Cable),3,15.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Cable Crossover,1,13.5,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Cable Crossover,2,15.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Cable Crossover,3,15.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Front Raise (Cable),1,7.5,10,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Front Raise (Cable),2,5.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Front Raise (Cable),3,5.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Bicep Curl (Barbell),1,2.5,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Bicep Curl (Barbell),2,5.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Bicep Curl (Barbell),3,5.0,15,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Seated Row (Machine),1,40.0,10,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Seated Row (Machine),2,60.0,12,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Seated Row (Machine),3,80.0,9,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Shoulder Press (Plate Loaded),1,20.0,10,,,,,
6,01-09-2023 12:25,Evening Workout,6986,Shoulder Press (Plate Loaded),2,20.0,8,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Lat Pulldown (Machine),W,40.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Lat Pulldown (Machine),1,65.0,4,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Lat Pulldown (Machine),2,70.0,1,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Lat Pulldown (Machine),3,70.0,6,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Chest Press (Machine),Note,,,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Chest Press (Machine),1,40.0,8,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Chest Press (Machine),2,40.0,7,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Chest Press (Machine),3,40.0,7,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Triceps Extension (Cable),1,12.5,0,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Triceps Extension (Cable),2,15.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Triceps Extension (Cable),3,15.0,9,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Cable Crossover,1,15.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Cable Crossover,2,15.0,10,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Front Raise (Cable),1,7.5,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Front Raise (Cable),2,5.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Front Raise (Cable),3,7.5,9,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Bicep Curl (Barbell),1,5.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Bicep Curl (Barbell),2,5.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Bicep Curl (Barbell),3,5.0,15,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Seated Row (Machine),1,60.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Seated Row (Machine),2,70.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Seated Row (Machine),3,70.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Shoulder Press (Plate Loaded),1,20.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Shoulder Press (Plate Loaded),2,25.0,12,,,,,
7,08-09-2023 12:41,Evening Workout,4839,Shoulder Press (Plate Loaded),3,20.0,4,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Lat Pulldown (Machine),W,35.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Lat Pulldown (Machine),1,65.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Lat Pulldown (Machine),2,70.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Lat Pulldown (Machine),3,75.0,7,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Chest Press (Machine),1,35.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Chest Press (Machine),2,40.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Chest Press (Machine),3,50.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Triceps Extension (Cable),1,12.5,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Triceps Extension (Cable),2,15.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Triceps Extension (Cable),3,15.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Cable Crossover,1,15.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Cable Crossover,2,20.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Cable Crossover,3,20.0,10,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Bicep Curl (Barbell),1,5.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Bicep Curl (Barbell),2,7.5,8,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Bicep Curl (Barbell),3,5.0,7,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Iso-Lateral Row (Machine),1,60.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Iso-Lateral Row (Machine),2,70.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Iso-Lateral Row (Machine),3,80.0,13,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Shoulder Press (Plate Loaded),1,20.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Shoulder Press (Plate Loaded),2,30.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Shoulder Press (Plate Loaded),3,30.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Triceps Pushdown (Cable - Straight Bar),1,15.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Triceps Pushdown (Cable - Straight Bar),2,20.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Triceps Pushdown (Cable - Straight Bar),3,22.5,9,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Seated Row (Cable),1,25.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Seated Row (Cable),2,35.0,12,,,,,
8,17-09-2023 19:05,Evening Workout,5433,Seated Row (Cable),3,35.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Lat Pulldown (Machine),W,35.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Lat Pulldown (Machine),1,70.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Lat Pulldown (Machine),2,70.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Lat Pulldown (Machine),3,75.0,10,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Chest Press (Machine),1,45.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Chest Press (Machine),2,50.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Chest Press (Machine),3,55.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Triceps Pushdown (Cable - Straight Bar),1,20.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Triceps Pushdown (Cable - Straight Bar),2,20.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Triceps Pushdown (Cable - Straight Bar),3,22.5,8,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Bicep Curl (Barbell),1,5.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Bicep Curl (Barbell),2,5.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Bicep Curl (Barbell),3,5.0,11,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Shoulder Press (Plate Loaded),1,30.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Shoulder Press (Plate Loaded),2,35.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Shoulder Press (Plate Loaded),3,35.0,10,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Iso-Lateral Row (Machine),Note,,,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Iso-Lateral Row (Machine),1,60.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Iso-Lateral Row (Machine),2,80.0,15,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Iso-Lateral Row (Machine),3,90.0,9,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Cable Crossover,1,15.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Cable Crossover,2,15.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Cable Crossover,F,20.0,3,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Triceps Extension (Cable),1,15.0,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Triceps Extension (Cable),2,12.5,12,,,,,
9,21-09-2023 13:15,Evening Workout,7164,Triceps Extension (Cable),F,15.0,4,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Lat Pulldown (Machine),W,45.0,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Lat Pulldown (Machine),1,75.0,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Lat Pulldown (Machine),2,75.0,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Lat Pulldown (Machine),3,80.0,8,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Chest Press (Machine),1,40.0,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Chest Press (Machine),2,50.0,6,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Chest Press (Machine),3,40.0,11,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Triceps Pushdown (Cable - Straight Bar),1,22.5,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Triceps Pushdown (Cable - Straight Bar),2,22.5,10,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Triceps Pushdown (Cable - Straight Bar),3,22.5,8,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Bicep Curl (Barbell),1,7.5,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Bicep Curl (Barbell),2,7.5,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Bicep Curl (Barbell),3,7.5,14,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Shoulder Press (Plate Loaded),1,35.0,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Shoulder Press (Plate Loaded),2,40.0,9,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Shoulder Press (Plate Loaded),3,40.0,8,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Iso-Lateral Row (Machine),Note,,,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Iso-Lateral Row (Machine),1,80.0,12,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Iso-Lateral Row (Machine),2,90.0,8,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Iso-Lateral Row (Machine),3,90.0,9,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Cable Crossover,1,20.0,9,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Cable Crossover,2,15.0,10,,,,,
10,24-09-2023 18:59,Evening Workout,5324,Cable Crossover,F,15.0,7,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Lat Pulldown (Machine),W,50.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Lat Pulldown (Machine),1,80.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Lat Pulldown (Machine),2,80.0,7,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Lat Pulldown (Machine),3,80.0,7,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Chest Press (Machine),W,35.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Chest Press (Machine),1,50.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Chest Press (Machine),2,55.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Chest Press (Machine),3,60.0,5,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Triceps Pushdown (Cable - Straight Bar),1,20.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Triceps Pushdown (Cable - Straight Bar),2,22.5,11,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Triceps Pushdown (Cable - Straight Bar),3,22.5,8,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Iso-Lateral Row (Machine),Note,,,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Iso-Lateral Row (Machine),1,80.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Iso-Lateral Row (Machine),2,90.0,10,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Iso-Lateral Row (Machine),3,90.0,10,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Bicep Curl (Dumbbell),1,6.0,24,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Bicep Curl (Dumbbell),2,7.0,24,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Bicep Curl (Dumbbell),3,7.0,24,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Cable Crossover,1,15.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Cable Crossover,2,15.0,12,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Cable Crossover,F,20.0,10,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Triceps Extension (Cable),1,20.0,7,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Triceps Extension (Cable),2,15.0,11,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Triceps Extension (Cable),3,15.0,11,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Shoulder Press (Plate Loaded),1,40.0,10,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Shoulder Press (Plate Loaded),2,40.0,10,,,,,
11,28-09-2023 14:15,Evening Workout,5193,Shoulder Press (Plate Loaded),3,40.0,7,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Chest Press (Machine),W,35.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Chest Press (Machine),1,55.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Chest Press (Machine),2,60.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Chest Press (Machine),3,65.0,6,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Triceps Pushdown (Cable - Straight Bar),1,20.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Triceps Pushdown (Cable - Straight Bar),2,22.5,11,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Triceps Pushdown (Cable - Straight Bar),3,22.5,7,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Lateral Raise (Dumbbell),Note,,,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Lateral Raise (Dumbbell),1,12.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Lateral Raise (Dumbbell),2,12.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Lateral Raise (Dumbbell),3,12.0,9,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Incline Bench Press (Dumbbell),Note,,,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Incline Bench Press (Dumbbell),1,24.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Incline Bench Press (Dumbbell),2,24.0,12,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Incline Bench Press (Dumbbell),3,24.0,13,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Shoulder Press (Plate Loaded),1,40.0,7,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Shoulder Press (Plate Loaded),2,40.0,9,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Shoulder Press (Plate Loaded),3,40.0,8,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Cable Crossover,1,15.0,14,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Cable Crossover,2,20.0,10,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Cable Crossover,3,20.0,9,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Triceps Extension (Cable),Note,,,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Triceps Extension (Cable),1,17.5,10,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Triceps Extension (Cable),2,17.5,7,,,,,
12,02-10-2023 14:06,Afternoon Workout,5994,Triceps Extension (Cable),3,17.5,7,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Lat Pulldown (Machine),W,50.0,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Lat Pulldown (Machine),1,80.0,7,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Lat Pulldown (Machine),2,75.0,9,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Lat Pulldown (Machine),3,75.0,10,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Preacher Curl (Barbell),1,7.5,11,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Preacher Curl (Barbell),2,7.5,9,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Preacher Curl (Barbell),3,7.5,10,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Seated Row (Cable),1,25.0,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Seated Row (Cable),2,35.0,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Seated Row (Cable),3,45.0,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Shrug (Dumbbell),Note,,,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Shrug (Dumbbell),1,24.0,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Shrug (Dumbbell),2,32.0,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Shrug (Dumbbell),3,32.0,24,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Face Pull (Cable),W,12.5,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Face Pull (Cable),1,17.5,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Face Pull (Cable),2,22.5,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Face Pull (Cable),3,22.5,14,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Iso-Lateral Row (Machine),1,80.0,12,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Iso-Lateral Row (Machine),2,100.0,10,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Iso-Lateral Row (Machine),3,100.0,9,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Bicep Curl (Dumbbell),1,7.0,30,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Bicep Curl (Dumbbell),2,8.0,22,,,,,
13,05-10-2023 12:41,Midday Workout,5738,Bicep Curl (Dumbbell),3,8.0,14,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Chest Press (Machine),W,25.0,12,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Chest Press (Machine),1,60.0,12,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Chest Press (Machine),2,65.0,8,,,,,
14,06-10-2023 13:50,Afternoon Workout,4475,Chest Press (Machine),3,65.0,6,,,,,
